"gene","cv_g1","cv_g2","max_cv","pair"
"EIF4A1",26.80852487093,30.8018114642615,30.8018114642615,"CRE: T1 vs T2"
"HSPB2",25.1570772391558,22.5565269379015,25.1570772391558,"CRE: T1 vs T2"
"MYO6",70.7552546472443,38.0875260116911,70.7552546472443,"CRE: T1 vs T2"
"SLC25A13",38.8125178169902,26.5756427961035,38.8125178169902,"CRE: T1 vs T2"
"PLN",49.8581015982808,52.2125142518207,52.2125142518207,"CRE: T1 vs T2"
"PFKL",20.4041512057161,24.6692184759113,24.6692184759113,"CRE: T1 vs T2"
"STOM",97.242234286517,78.496809299894,97.242234286517,"CRE: T1 vs T2"
"PPP3R1",18.5707943210657,24.5742194259789,24.5742194259789,"CRE: T1 vs T2"
"HSPA9",33.7164956376386,36.5447440320154,36.5447440320154,"CRE: T1 vs T2"
"UBE2D3",16.2086900820881,16.793531107175,16.793531107175,"CRE: T1 vs T2"
"PRKAR1A",17.5948292800212,10.9513636806863,17.5948292800212,"CRE: T1 vs T2"
"AGT",104.557603487927,58.6653529807927,104.557603487927,"CRE: T1 vs T2"
"ARF1",31.0430568081055,36.160010352993,36.160010352993,"CRE: T1 vs T2"
"SUCLG1",51.2592662530955,40.378846863224,51.2592662530955,"CRE: T1 vs T2"
"TALDO1",51.0969104963076,41.5041339678134,51.0969104963076,"CRE: T1 vs T2"
"HSDL2",33.5543126162904,56.0603615673743,56.0603615673743,"CRE: T1 vs T2"
"FABP5",25.5620756821197,29.992951141797,29.992951141797,"CRE: T1 vs T2"
"CZIB",23.5782369556655,19.4687232963285,23.5782369556655,"CRE: T1 vs T2"
"S100A13",51.7276694952684,55.4903227471151,55.4903227471151,"CRE: T1 vs T2"
"SMPX",33.2909437402549,43.2314042262768,43.2314042262768,"CRE: T1 vs T2"
"PCBD2",8.71504976985045,17.0055334969839,17.0055334969839,"CRE: T1 vs T2"
"PREP",7.70828351333837,16.7917780169213,16.7917780169213,"CRE: T1 vs T2"
"SKP1",27.601964335054,38.4588380514086,38.4588380514086,"CRE: T1 vs T2"
"RPL7",28.4628362388366,40.7023840258408,40.7023840258408,"CRE: T1 vs T2"
"HIBADH",36.5108353949843,33.85951611358,36.5108353949843,"CRE: T1 vs T2"
"EEF1D",18.1712111438244,20.7478084115799,20.7478084115799,"CRE: T1 vs T2"
"VCP",26.9100321410268,22.7494109206772,26.9100321410268,"CRE: T1 vs T2"
"PNP",112.117831080925,72.3765263335356,112.117831080925,"CRE: T1 vs T2"
"PBXIP1",24.7575547185415,28.777648463004,28.777648463004,"CRE: T1 vs T2"
"MYOZ1",56.4533743004666,140.616599125199,140.616599125199,"CRE: T1 vs T2"
"CDC42",25.2748008350228,16.4150197834471,25.2748008350228,"CRE: T1 vs T2"
"ALAD",91.0697673576809,71.2729294787161,91.0697673576809,"CRE: T1 vs T2"
"IDH3A",41.0897554630231,44.7566324903777,44.7566324903777,"CRE: T1 vs T2"
"NDUFV1",43.4089834802152,29.7888927987246,43.4089834802152,"CRE: T1 vs T2"
"HIBCH",51.2989588564089,42.8906905423591,51.2989588564089,"CRE: T1 vs T2"
"PRKACA",13.2505268972378,13.2376202246689,13.2505268972378,"CRE: T1 vs T2"
"AIFM1",35.1106946873847,26.0301128519112,35.1106946873847,"CRE: T1 vs T2"
"SLC25A11",50.099819145601,41.7143780974649,50.099819145601,"CRE: T1 vs T2"
"MYOM1",27.4343517978211,85.2789709393416,85.2789709393416,"CRE: T1 vs T2"
"FUNDC2",22.683425148466,33.9694448755454,33.9694448755454,"CRE: T1 vs T2"
"AKR1C3",91.0792723320254,53.9519943269414,91.0792723320254,"CRE: T1 vs T2"
"DES",56.5787776873306,152.141599076456,152.141599076456,"CRE: T1 vs T2"
"NAPA",31.9070100915467,13.1831753334045,31.9070100915467,"CRE: T1 vs T2"
"HSPE1",34.7358237184078,58.1700210317826,58.1700210317826,"CRE: T1 vs T2"
"ADPRHL1",34.9169653648482,28.8693454257006,34.9169653648482,"CRE: T1 vs T2"
"NDUFA9",42.8008775343748,34.7850435916238,42.8008775343748,"CRE: T1 vs T2"
"PACSIN3",19.4153806757317,30.1374436572703,30.1374436572703,"CRE: T1 vs T2"
"COASY",33.1627900296874,50.1658502020711,50.1658502020711,"CRE: T1 vs T2"
"NDUFA10",50.8074526049273,32.8854793961659,50.8074526049273,"CRE: T1 vs T2"
"CCT3",23.6086170265758,23.8800258287268,23.8800258287268,"CRE: T1 vs T2"
"MGST3",7.78187937741415,37.9048109505655,37.9048109505655,"CRE: T1 vs T2"
"MYH9",34.4719396852128,43.5340388834181,43.5340388834181,"CRE: T1 vs T2"
"CACNA2D1",15.183779068917,22.6360448867829,22.6360448867829,"CRE: T1 vs T2"
"LTA4H",13.545799928743,12.9523264787996,13.545799928743,"CRE: T1 vs T2"
"AK3",51.2908095924349,58.666600115681,58.666600115681,"CRE: T1 vs T2"
"HNRNPK",20.4432846610703,32.0730925360189,32.0730925360189,"CRE: T1 vs T2"
"MYOT",28.135971972665,86.9168729996025,86.9168729996025,"CRE: T1 vs T2"
"CSRP1",43.0778553056529,39.2080696560442,43.0778553056529,"CRE: T1 vs T2"
"RNPEP",30.7409903507323,35.8809202553352,35.8809202553352,"CRE: T1 vs T2"
"GYS1",35.425287047311,29.845729174502,35.425287047311,"CRE: T1 vs T2"
"NDUFA5",49.7379168711678,23.1954094390047,49.7379168711678,"CRE: T1 vs T2"
"IMMT",54.2875528740585,31.7582739410076,54.2875528740585,"CRE: T1 vs T2"
"SMTNL1",41.1755409355957,39.6437527978016,41.1755409355957,"CRE: T1 vs T2"
"NT5C3A",13.9360784115951,19.0342920357647,19.0342920357647,"CRE: T1 vs T2"
"ANK1",106.237871582067,83.7381421648625,106.237871582067,"CRE: T1 vs T2"
"ATP5PF",58.3566599561893,41.9184378930745,58.3566599561893,"CRE: T1 vs T2"
"EEF1B2",16.2454294505219,9.77097875986657,16.2454294505219,"CRE: T1 vs T2"
"RAB5C",23.8838947690647,33.8930496359036,33.8930496359036,"CRE: T1 vs T2"
"NDUFA13",59.4023109778101,53.4713022197158,59.4023109778101,"CRE: T1 vs T2"
"PSMA5",38.9361758918114,25.399586464473,38.9361758918114,"CRE: T1 vs T2"
"CAP2",16.6984696653171,25.1627183129253,25.1627183129253,"CRE: T1 vs T2"
"S100A11",98.2065105780434,58.5684317000437,98.2065105780434,"CRE: T1 vs T2"
"NDUFB3",46.3681758340671,23.4033810891017,46.3681758340671,"CRE: T1 vs T2"
"HMGB1",19.9324902091472,33.9827471108782,33.9827471108782,"CRE: T1 vs T2"
"PPP2R1A",21.7412673109143,15.7851950411236,21.7412673109143,"CRE: T1 vs T2"
"EPHX1",37.9477468488448,15.5302525386987,37.9477468488448,"CRE: T1 vs T2"
"SLC2A1",105.771928318336,75.3662273137997,105.771928318336,"CRE: T1 vs T2"
"PRKAR2A",23.3424487239306,20.3950806232973,23.3424487239306,"CRE: T1 vs T2"
"UBE2L3",48.2495331110926,38.1225829924312,48.2495331110926,"CRE: T1 vs T2"
"PCYOX1",24.2956057354693,30.2975882025889,30.2975882025889,"CRE: T1 vs T2"
"FHL3",67.4851445471473,49.0385910964852,67.4851445471473,"CRE: T1 vs T2"
"LMNA",47.5269108047045,83.7234115430685,83.7234115430685,"CRE: T1 vs T2"
"NDUFAB1",45.1644708827608,40.6265712417742,45.1644708827608,"CRE: T1 vs T2"
"UBE2D1",42.4285217894479,33.8604450248536,42.4285217894479,"CRE: T1 vs T2"
"CST3",60.8023086890546,56.163523604484,60.8023086890546,"CRE: T1 vs T2"
"ADSL",11.2845073776275,23.858817910663,23.858817910663,"CRE: T1 vs T2"
"HIST2H2BE",45.2961621022741,74.4200969087337,74.4200969087337,"CRE: T1 vs T2"
"CBR1",26.7621971018314,28.6952053180658,28.6952053180658,"CRE: T1 vs T2"
"PGD",68.2156530733143,50.5501897108746,68.2156530733143,"CRE: T1 vs T2"
"USP14",30.5396764161581,23.5095424043831,30.5396764161581,"CRE: T1 vs T2"
"DPYSL2",21.7514734434602,54.4919366886715,54.4919366886715,"CRE: T1 vs T2"
"RACK1",21.3609986193963,29.965396804982,29.965396804982,"CRE: T1 vs T2"
"AMPD3",57.7931242015059,47.844617262958,57.7931242015059,"CRE: T1 vs T2"
"ABHD14B",35.5047545567346,22.4330159680915,35.5047545567346,"CRE: T1 vs T2"
"NAXE",23.4579710503075,19.5028116856177,23.4579710503075,"CRE: T1 vs T2"
"BCAT2",37.0145504973047,41.7834682587977,41.7834682587977,"CRE: T1 vs T2"
"TAGLN2",35.071179283815,59.5588048522556,59.5588048522556,"CRE: T1 vs T2"
"RPLP2",28.868621917131,35.3900885811244,35.3900885811244,"CRE: T1 vs T2"
"TWF2",30.6701233710723,26.5031707120945,30.6701233710723,"CRE: T1 vs T2"
"PSMA7",40.6825888866792,23.8225124196715,40.6825888866792,"CRE: T1 vs T2"
"HK1",21.1223024467094,17.6142452035336,21.1223024467094,"CRE: T1 vs T2"
"PSMA4",28.7831555962621,25.0556327538452,28.7831555962621,"CRE: T1 vs T2"
"MYBPC2",70.3064242971693,91.8736528861007,91.8736528861007,"CRE: T1 vs T2"
"NDUFA6",48.5426150396614,35.0428634181435,48.5426150396614,"CRE: T1 vs T2"
"ANXA11",18.9387381148899,25.7423622204917,25.7423622204917,"CRE: T1 vs T2"
"STAC3",46.0295510319494,31.5088999487273,46.0295510319494,"CRE: T1 vs T2"
"NIPSNAP3B",43.6633199567844,28.6352497962731,43.6633199567844,"CRE: T1 vs T2"
"AHCY",20.7613534053133,24.5779390988902,24.5779390988902,"CRE: T1 vs T2"
"NDUFB4",61.9784057918029,33.2749426206868,61.9784057918029,"CRE: T1 vs T2"
"NDUFS3",39.4917930555907,33.0655433335141,39.4917930555907,"CRE: T1 vs T2"
"ALDH4A1",23.0258713282519,23.4242427365127,23.4242427365127,"CRE: T1 vs T2"
"PSMA2",50.0852575462697,14.5208721434177,50.0852575462697,"CRE: T1 vs T2"
"MYL6B",70.6825356723768,99.742815568063,99.742815568063,"CRE: T1 vs T2"
"UBE2V2",16.9724708855223,14.5570512079706,16.9724708855223,"CRE: T1 vs T2"
"DDAH1",45.5002115305541,36.551528735247,45.5002115305541,"CRE: T1 vs T2"
"SDHC",73.0123495843731,46.8945823949357,73.0123495843731,"CRE: T1 vs T2"
"SRI",69.8007043036014,64.6086842075073,69.8007043036014,"CRE: T1 vs T2"
"HRC",9.25357149775225,17.5119155867775,17.5119155867775,"CRE: T1 vs T2"
"CD59",22.647399658251,14.2589768229767,22.647399658251,"CRE: T1 vs T2"
"PDLIM1",23.8243351564531,30.7449399014535,30.7449399014535,"CRE: T1 vs T2"
"STIP1",23.0986277312262,10.9880846743743,23.0986277312262,"CRE: T1 vs T2"
"CAPZA1",50.8334404577288,44.8707403011795,50.8334404577288,"CRE: T1 vs T2"
"OGN",74.2145862853341,78.6846755310462,78.6846755310462,"CRE: T1 vs T2"
"EIF4A2",19.8493325315435,16.2732454241933,19.8493325315435,"CRE: T1 vs T2"
"CAPNS1",29.9189317133296,21.6279468331586,29.9189317133296,"CRE: T1 vs T2"
"HNRNPA2B1",31.4717330158367,20.8399716259775,31.4717330158367,"CRE: T1 vs T2"
"CACYBP",20.8691988174332,28.0208957928496,28.0208957928496,"CRE: T1 vs T2"
"PSMA6",31.7402431238237,15.282658773299,31.7402431238237,"CRE: T1 vs T2"
"AZGP1",67.8481705974514,68.910707897289,68.910707897289,"CRE: T1 vs T2"
"ALDH5A1",24.7937328002751,32.9519915991186,32.9519915991186,"CRE: T1 vs T2"
"PSMF1",49.1658804192969,66.7049614554755,66.7049614554755,"CRE: T1 vs T2"
"FIS1",23.4544759392812,42.9962655216706,42.9962655216706,"CRE: T1 vs T2"
"PDIA3",32.9290987238402,54.7461916586295,54.7461916586295,"CRE: T1 vs T2"
"GPX3",49.4065089730742,41.1282541047264,49.4065089730742,"CRE: T1 vs T2"
"COL6A3",47.642519242333,112.928873924003,112.928873924003,"CRE: T1 vs T2"
"MAOB",29.7166917865007,29.6216554825857,29.7166917865007,"CRE: T1 vs T2"
"TKT",98.9856985542933,72.9833074582241,98.9856985542933,"CRE: T1 vs T2"
"NDUFA2",37.489436707991,34.9174670510919,37.489436707991,"CRE: T1 vs T2"
"APEH",40.7347253782845,24.2917126654708,40.7347253782845,"CRE: T1 vs T2"
"RHOA",13.5990842034313,35.1138900474354,35.1138900474354,"CRE: T1 vs T2"
"TCAP",41.349070361363,71.809628977059,71.809628977059,"CRE: T1 vs T2"
"TPSB2",58.6864044501757,86.0209765721126,86.0209765721126,"CRE: T1 vs T2"
"HSPA5",15.1629009352485,28.6648556333595,28.6648556333595,"CRE: T1 vs T2"
"RYR1",12.4822724024966,29.2527717122142,29.2527717122142,"CRE: T1 vs T2"
"CAVIN2",57.3366263790561,40.7888235686529,57.3366263790561,"CRE: T1 vs T2"
"TMEM109",15.4325714291661,29.9568080214702,29.9568080214702,"CRE: T1 vs T2"
"PDHX",57.9023620991176,31.5127746975707,57.9023620991176,"CRE: T1 vs T2"
"IDH1",34.4569185872973,32.1871348490028,34.4569185872973,"CRE: T1 vs T2"
"ANP32A",20.4985535645964,28.6346354859768,28.6346354859768,"CRE: T1 vs T2"
"PRXL2A",80.2202467697503,12.5788924568732,80.2202467697503,"CRE: T1 vs T2"
"CANX",20.1469425872626,23.6962061012221,23.6962061012221,"CRE: T1 vs T2"
"EEF1G",22.4557871466173,13.1312273016224,22.4557871466173,"CRE: T1 vs T2"
"HEBP2",15.7753518269167,24.4705952855099,24.4705952855099,"CRE: T1 vs T2"
"CCT2",31.0365934116302,20.650100671379,31.0365934116302,"CRE: T1 vs T2"
"MYLK",41.7511771059216,36.556942227064,41.7511771059216,"CRE: T1 vs T2"
"RAB7A",21.4912465839666,16.8605113689059,21.4912465839666,"CRE: T1 vs T2"
"PLIN3",8.87562514594315,7.86967786693053,8.87562514594315,"CRE: T1 vs T2"
"LAP3",17.0669812116134,12.6321861051679,17.0669812116134,"CRE: T1 vs T2"
"WARS1",20.5628355928467,20.1793241978821,20.5628355928467,"CRE: T1 vs T2"
"MAP4",20.8896413873744,24.6496701505842,24.6496701505842,"CRE: T1 vs T2"
"ACP1",21.2252982139929,24.9314062866094,24.9314062866094,"CRE: T1 vs T2"
"COL6A1",55.5850682380878,122.495625867255,122.495625867255,"CRE: T1 vs T2"
"ACTN3",74.1285034878056,164.458510253404,164.458510253404,"CRE: T1 vs T2"
"CAMK2D",18.8155926090427,10.2993325493526,18.8155926090427,"CRE: T1 vs T2"
"SPTB",102.799343158677,75.5700697306417,102.799343158677,"CRE: T1 vs T2"
"MPI",20.7726561964418,14.7322506869324,20.7726561964418,"CRE: T1 vs T2"
"ANK2",22.9787758543156,22.8483236332153,22.9787758543156,"CRE: T1 vs T2"
"RAB10",16.205787481987,27.1419489625172,27.1419489625172,"CRE: T1 vs T2"
"HP1BP3",14.7065908551147,55.0830400228267,55.0830400228267,"CRE: T1 vs T2"
"MYL12B",41.4724027746924,29.7210264886877,41.4724027746924,"CRE: T1 vs T2"
"PTGES3",17.4692288911634,16.6802961214639,17.4692288911634,"CRE: T1 vs T2"
"CRKL",19.5837118649379,18.9540490231133,19.5837118649379,"CRE: T1 vs T2"
"PSMA3",27.2525819645841,24.3044907890718,27.2525819645841,"CRE: T1 vs T2"
"DYSF",23.030128924348,22.0198647644448,23.030128924348,"CRE: T1 vs T2"
"DDT",33.5140105662163,26.6647257065348,33.5140105662163,"CRE: T1 vs T2"
"GNAI2",54.4181917747665,39.7519419045919,54.4181917747665,"CRE: T1 vs T2"
"MUSTN1",46.2399119880643,40.8583843930604,46.2399119880643,"CRE: T1 vs T2"
"NDUFA8",61.1806803843477,51.3927329772028,61.1806803843477,"CRE: T1 vs T2"
"TCP1",26.5347643008777,20.2991581212662,26.5347643008777,"CRE: T1 vs T2"
"PSMB1",22.1675552270216,21.3055269484295,22.1675552270216,"CRE: T1 vs T2"
"NEDD8",32.6064294011295,18.02631408562,32.6064294011295,"CRE: T1 vs T2"
"RPS16",16.4625015890788,29.7264915069718,29.7264915069718,"CRE: T1 vs T2"
"SPTAN1",54.6570083985174,57.2918691506089,57.2918691506089,"CRE: T1 vs T2"
"TUBA8",31.1119441508135,22.7223746949618,31.1119441508135,"CRE: T1 vs T2"
"TLN1",52.7617813214031,39.127623054767,52.7617813214031,"CRE: T1 vs T2"
"DCXR",28.4036865380494,66.056398652043,66.056398652043,"CRE: T1 vs T2"
"CAV2",108.294990023581,35.2332311680555,108.294990023581,"CRE: T1 vs T2"
"TMEM43",31.483437354738,46.2322041761154,46.2322041761154,"CRE: T1 vs T2"
"ACOT13",42.1402120940848,68.8439585087861,68.8439585087861,"CRE: T1 vs T2"
"MTPN",36.2230348618508,26.0562130369039,36.2230348618508,"CRE: T1 vs T2"
"AK2",31.4805868336098,32.1492660079073,32.1492660079073,"CRE: T1 vs T2"
"CPT1B",33.494531041032,62.1891595599416,62.1891595599416,"CRE: T1 vs T2"
"IDH3B",40.0249911842772,29.8369159474899,40.0249911842772,"CRE: T1 vs T2"
"RPS25",25.7348884495373,35.8725855598513,35.8725855598513,"CRE: T1 vs T2"
"GPX1",31.3866973583278,25.3070419200151,31.3866973583278,"CRE: T1 vs T2"
"ACACA",32.4333468961408,50.1628133805794,50.1628133805794,"CRE: T1 vs T2"
"PSMC6",31.0066898453877,26.5808452597618,31.0066898453877,"CRE: T1 vs T2"
"ASPN",62.2190959278297,86.307108760981,86.307108760981,"CRE: T1 vs T2"
"CAPN1",24.621951080814,10.8813790793034,24.621951080814,"CRE: T1 vs T2"
"SDHD",58.4125119542161,74.6473541191401,74.6473541191401,"CRE: T1 vs T2"
"PRKCSH",21.3293576090554,33.8723735736164,33.8723735736164,"CRE: T1 vs T2"
"NDUFB1",59.3887766957796,37.2372672249198,59.3887766957796,"CRE: T1 vs T2"
"RPLP1",27.611390976871,34.3513579080338,34.3513579080338,"CRE: T1 vs T2"
"GLUD1",17.9263203164527,33.0871859926097,33.0871859926097,"CRE: T1 vs T2"
"VAT1",52.0976933696981,61.146148479737,61.146148479737,"CRE: T1 vs T2"
"EIF4H",26.3591390914597,7.76158891197451,26.3591390914597,"CRE: T1 vs T2"
"SMYD1",12.9934384293811,30.4870261137796,30.4870261137796,"CRE: T1 vs T2"
"ECI2",50.2400256482651,62.7407995762882,62.7407995762882,"CRE: T1 vs T2"
"UBE2V1",35.965526656195,41.1366512714376,41.1366512714376,"CRE: T1 vs T2"
"CAP1",46.3701772138786,57.2151096490508,57.2151096490508,"CRE: T1 vs T2"
"RBP4",123.998258745814,68.5119570808987,123.998258745814,"CRE: T1 vs T2"
"DGLUCY",54.9832430948436,66.1180551377696,66.1180551377696,"CRE: T1 vs T2"
"DSTN",20.6325584918571,21.8540654700345,21.8540654700345,"CRE: T1 vs T2"
"ETFDH",40.404145034936,48.3309452936554,48.3309452936554,"CRE: T1 vs T2"
"UCHL1",44.8325248140428,17.225559483611,44.8325248140428,"CRE: T1 vs T2"
"CRYZ",27.694352598052,29.9430173587774,29.9430173587774,"CRE: T1 vs T2"
"DHRS7",30.5962831330272,22.3410641897597,30.5962831330272,"CRE: T1 vs T2"
"IPO5",25.0173946979493,23.7549264942008,25.0173946979493,"CRE: T1 vs T2"
"BANF1",29.4260307186062,26.8584456684297,29.4260307186062,"CRE: T1 vs T2"
"PPP2CA",22.550248369562,14.5150437605052,22.550248369562,"CRE: T1 vs T2"
"GPD2",25.4067021399646,25.1896246446336,25.4067021399646,"CRE: T1 vs T2"
"DPYSL3",33.8383333474429,50.0322310722178,50.0322310722178,"CRE: T1 vs T2"
"AKR7A2",21.7331775013487,18.7885595310182,21.7331775013487,"CRE: T1 vs T2"
"IARS2",38.7633166057834,40.5541480697542,40.5541480697542,"CRE: T1 vs T2"
"NSFL1C",15.3640856003747,15.2265635694374,15.3640856003747,"CRE: T1 vs T2"
"RPL22",17.6448454286367,30.9179682602609,30.9179682602609,"CRE: T1 vs T2"
"METTL7A",40.1930025902457,33.8196951069914,40.1930025902457,"CRE: T1 vs T2"
"GNB1",49.7750723135954,32.5410126132616,49.7750723135954,"CRE: T1 vs T2"
"PGP",26.0280096681338,23.9427991604895,26.0280096681338,"CRE: T1 vs T2"
"CLTC",37.5950134247295,42.3736943543788,42.3736943543788,"CRE: T1 vs T2"
"ATP1A2",25.2405172979987,23.513389284365,25.2405172979987,"CRE: T1 vs T2"
"RAD23A",17.6776980847534,33.0133114010746,33.0133114010746,"CRE: T1 vs T2"
"CUTA",23.6871194029107,18.0463225978269,23.6871194029107,"CRE: T1 vs T2"
"ATIC",21.8717895869008,21.153154516493,21.8717895869008,"CRE: T1 vs T2"
"LRPPRC",32.9609283249358,43.4148520610555,43.4148520610555,"CRE: T1 vs T2"
"NQO2",44.6635357127877,33.7182976864957,44.6635357127877,"CRE: T1 vs T2"
"PPP1R1A",25.7640469884924,33.3488213947186,33.3488213947186,"CRE: T1 vs T2"
"ADSS2",18.6394382937045,17.2943000479989,18.6394382937045,"CRE: T1 vs T2"
"SOD3",46.5587936181274,31.2358520011467,46.5587936181274,"CRE: T1 vs T2"
"FAM162A",55.277694229779,49.0815074863713,55.277694229779,"CRE: T1 vs T2"
"PSMA1",26.2867703701432,23.5742668721761,26.2867703701432,"CRE: T1 vs T2"
"NDUFS6",48.647817739838,34.2749438621099,48.647817739838,"CRE: T1 vs T2"
"ANXA4",27.9255852135794,49.5769745942361,49.5769745942361,"CRE: T1 vs T2"
"PPIB",50.4115461716955,67.2887757063126,67.2887757063126,"CRE: T1 vs T2"
"RPL5",22.0956486803464,32.4384520490232,32.4384520490232,"CRE: T1 vs T2"
"ATP5IF1",69.010559475269,97.6673512220725,97.6673512220725,"CRE: T1 vs T2"
"SH3BGR",43.0492208558595,29.2772621975507,43.0492208558595,"CRE: T1 vs T2"
"IMPA2",37.8181159581064,31.5099886641293,37.8181159581064,"CRE: T1 vs T2"
"DYNLL2",35.6317552749228,26.35319411635,35.6317552749228,"CRE: T1 vs T2"
"RAB6A",22.1163596589899,46.7963042984287,46.7963042984287,"CRE: T1 vs T2"
"RPS3",14.0706141641937,26.1711810744724,26.1711810744724,"CRE: T1 vs T2"
"GFM1",24.1838271297371,35.2068357537199,35.2068357537199,"CRE: T1 vs T2"
"ATP1A1",22.0018440090412,16.5246502619357,22.0018440090412,"CRE: T1 vs T2"
"RAD23B",26.3883152362943,16.8343648204914,26.3883152362943,"CRE: T1 vs T2"
"TACO1",58.3085065061398,119.438567468233,119.438567468233,"CRE: T1 vs T2"
"PSMB2",33.2129342591832,23.2744169720677,33.2129342591832,"CRE: T1 vs T2"
"ME1",23.1454696246347,17.0126805377714,23.1454696246347,"CRE: T1 vs T2"
"NONO",10.8096572926311,37.0267426473344,37.0267426473344,"CRE: T1 vs T2"
"HINT2",54.9089109396362,57.9099074910619,57.9099074910619,"CRE: T1 vs T2"
"NDUFS7",60.7871793848271,78.3618655991798,78.3618655991798,"CRE: T1 vs T2"
"CLEC3B",41.4244707464401,68.422985149689,68.422985149689,"CRE: T1 vs T2"
"PHKA1",39.7430410138474,24.9865960498774,39.7430410138474,"CRE: T1 vs T2"
"CHCHD3",44.758118470179,31.0640556877254,44.758118470179,"CRE: T1 vs T2"
"CAVIN4",28.3475667158374,30.0302333883165,30.0302333883165,"CRE: T1 vs T2"
"CAB39",24.2941481872659,13.783444268448,24.2941481872659,"CRE: T1 vs T2"
"GLRX5",47.2077233657823,49.0804648383303,49.0804648383303,"CRE: T1 vs T2"
"ACO1",22.2006699695762,18.9781996345867,22.2006699695762,"CRE: T1 vs T2"
"BSG",23.2548627883405,19.053063641088,23.2548627883405,"CRE: T1 vs T2"
"PLS3",29.2315534636241,55.6437412111206,55.6437412111206,"CRE: T1 vs T2"
"TUBB2A",44.0496146393007,40.1058380008537,44.0496146393007,"CRE: T1 vs T2"
"GPX4",22.6388073632993,25.9457134598896,25.9457134598896,"CRE: T1 vs T2"
"FHOD1",16.4359343983487,19.0310068088135,19.0310068088135,"CRE: T1 vs T2"
"PRPS1",50.0291153217944,30.6806030140578,50.0291153217944,"CRE: T1 vs T2"
"MICOS13",47.9504536649101,65.020973475435,65.020973475435,"CRE: T1 vs T2"
"PCBD1",21.1763238539538,13.5557643695027,21.1763238539538,"CRE: T1 vs T2"
"FKBP2",18.1982294995661,22.5542552534914,22.5542552534914,"CRE: T1 vs T2"
"PTGR2",30.4545612409543,51.5782695073879,51.5782695073879,"CRE: T1 vs T2"
"ISOC2",24.6450238209554,46.0827094747959,46.0827094747959,"CRE: T1 vs T2"
"KPNB1",17.0925937538289,13.0919881549584,17.0925937538289,"CRE: T1 vs T2"
"NDUFS2",52.3016988619301,47.5775518599957,52.3016988619301,"CRE: T1 vs T2"
"TBCA",32.094286941061,44.8658575628646,44.8658575628646,"CRE: T1 vs T2"
"NAP1L4",18.9743237861015,21.4313003241584,21.4313003241584,"CRE: T1 vs T2"
"CPT2",29.5047760185827,29.9115608486502,29.9115608486502,"CRE: T1 vs T2"
"MYH4",52.2387726438379,117.421092746638,117.421092746638,"CRE: T1 vs T2"
"CCT6A",38.5027587044127,9.68273835544407,38.5027587044127,"CRE: T1 vs T2"
"MAP2K3",30.4993018861357,30.0792912707306,30.4993018861357,"CRE: T1 vs T2"
"TOLLIP",26.7328109664292,17.536550107348,26.7328109664292,"CRE: T1 vs T2"
