uniprot_id,gene,protein,description,CR6_T1,CR6_T2,CR7_T1,CR7_T2,CR8_T1,CR8_T2,CR9_T2,CR10_T2,CR12_T1,CR12_T2,CR15_T1,CR17_T1,CR17_T2,CR18_T1,CR18_T2,CR22_T1,CR22_T2,CR23_T1,CR25_T1,CR25_T2,CR72_T1,CR72_T2,CR149_T1,CR149_T2,CR163_T1,CR163_T2,CR383_T1,CR386_T2,PPS2,PPS20,PPS28,PPS31,PPS32,PPS37,PPS40,PPS41,PPS42,PPS44
O00571,DDX3X,DDX3X_HUMAN,ATP-dependent RNA helicase DDX3X,17.86997369836353,18.23612728458263,17.60251938141441,18.149429648118964,17.783299343798546,17.41447992315343,17.643117160525406,18.216691204328683,18.213818777839244,18.2806096729684,18.10255580785464,17.511144762251227,18.453788037959676,17.647907780535135,17.31066319558947,17.52387150855013,17.861479707137217,17.30953790705335,17.600415921069406,18.009492023348916,18.373812578781877,17.886007481443144,17.749851224855558,17.693466561225158,17.76889200814641,17.745626005139012,17.63675051485991,17.89882885292717,17.9566295881837,17.719719265022185,17.131862119946188,17.938158951761192,17.98900462352331,17.59249274264688,17.462410033018042,17.540474677505557,17.211477254749905,17.662635626303782
O00629,KPNA4,IMA3_HUMAN,Importin subunit alpha-3,20.074556797921424,19.709929572460265,19.357204027754403,20.20956752349218,20.129530674630065,20.63131441123934,19.096384273194698,20.261382843025498,20.252632270994983,19.919649289458825,19.65054248589949,20.207181493873495,20.186179657676927,20.447267476324207,20.326802716646007,19.60483149093796,19.79353437670127,19.081830294683098,19.920981096363,19.870839578205697,20.2859875101611,19.279873471270133,20.128582261849825,19.4922897898877,20.395067242844096,20.02566781705946,20.586381459168692,19.689844830137755,20.223668638486345,20.026895863927734,20.232381401969292,20.213463260240815,19.89643606966275,20.088886204845473,19.973829800445095,20.367858131604876,20.28276888167689,19.822449003916805
O00748,CES2,EST2_HUMAN,Cocaine esterase,18.022245079500944,17.315203033121506,16.044163532521033,17.999924582244546,17.070805650334936,18.383846339592463,16.487323538137858,16.610969704317785,17.93791722522492,17.753563844347635,15.926643917375698,16.684004163577836,17.234510664626637,17.033694197174377,17.407949531718465,16.49333562693949,17.919941724876267,16.50781188279026,17.794341780566647,17.40016404571939,17.458014786294132,16.868222091112585,16.903868965687664,17.365650030111805,16.71437512384903,17.93884393538049,18.17982917515174,16.34455805318416,17.75489914923523,18.052073291799804,18.422726541673292,17.29456577172057,16.262087751305824,17.63688259302434,17.431425420065665,16.631405531632264,18.762999568986825,17.71866468231039
O00757,FBP2,F16P2_HUMAN,"Fructose-1,6-bisphosphatase isozyme 2",25.12248418411232,24.907229277608437,25.148377510900744,25.717186042837476,26.33486245604661,26.129408145969844,23.169261389941937,26.42577843668165,25.572985584659868,25.73092858193555,25.32459924208031,25.07829562380294,25.3102283962824,26.30157140585619,26.37060909322625,25.760120979151544,26.379878033380862,24.3774703028372,25.849479838524225,25.95449693423725,25.898795936525097,26.015537140617244,25.553535978695628,25.2276094587383,25.89461707969069,25.607206366055696,25.03099909103267,24.71536475024201,25.387133298409537,25.387967431915698,24.58053159576601,25.50881729683518,25.1742415334546,24.790832069674728,26.53143995319356,26.56055075684355,25.523122867158765,24.59926503519646
O00763,ACACB,ACACB_HUMAN,Acetyl-CoA carboxylase 2,15.487646575246409,15.689617750929234,16.829340927988646,16.200705933177655,15.724967483720356,15.18894040332904,17.799480441431175,16.1002338999364,15.75007051162476,16.39453207948602,17.231621187847907,15.76719438617664,15.70931929934321,14.65415962069546,15.670566219579491,15.478806942515323,16.107791503133207,16.385406049431044,16.105369041936182,16.35022430212738,15.814183939501897,16.42764511120245,15.796188775339472,15.92326058992494,15.075074699106384,15.650128313552871,15.684949432249402,16.550372781654684,15.020800532864204,14.29832177248472,14.667164267764882,16.09399071308373,15.412048755383704,15.993687736757533,15.431664563077216,15.887342901177988,16.031067991872824,15.652368859390682
O00764,PDXK,PDXK_HUMAN,Pyridoxal kinase,19.78816509964815,19.28118995022683,20.886953808171786,19.317206955100644,19.3012859336621,19.519575101584277,20.795696498798225,19.613593011167296,18.923698624434856,19.222285952448736,20.877773830139855,19.292931186574783,19.388881085113884,19.148691379722315,18.996543422645335,19.443269576833902,19.426103201975796,20.61669305477082,19.77029201299138,19.176943160762654,19.64865350256339,20.248158582447243,18.73478205300231,18.629226940391856,19.068777106599477,19.262572154274295,18.94971886547093,20.315272689818265,18.028660888823865,19.44346136342164,19.091158652140695,18.90122851677648,18.980433672667687,18.795217047954942,18.78883145998555,18.527253708938623,18.4720581693238,18.97867556011497
O14498,ISLR,ISLR_HUMAN,Immunoglobulin superfamily containing leucine-rich repeat protein,15.464051216009976,15.464051216009976,15.464051216009976,14.04359168035827,15.464051216009976,15.464051216009976,15.618148660256962,14.078455376547648,15.464051216009976,15.464051216009976,16.089212437810097,15.464051216009976,15.464051216009976,15.464051216009976,15.464051216009976,15.464051216009976,14.742390369744816,16.248422991102824,15.464051216009976,15.750161620034929,15.464051216009976,16.929121187585814,15.464051216009976,15.464051216009976,15.464051216009976,15.464051216009976,15.464051216009976,15.464051216009976,15.464051216009976,15.464051216009976,15.464051216009976,15.464051216009976,15.464051216009976,15.464051216009976,15.464051216009976,15.464051216009976,15.464051216009976,15.464051216009976
O14521,SDHD,DHSD_HUMAN,"Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial",21.447343586651048,21.724785069522454,19.7634751116651,20.19728061806327,21.55116675756054,21.88122686124289,19.89553725937977,20.0516976030629,20.233837314977777,19.866032924787255,19.71044307365243,21.131441146027505,20.528744953884797,20.93736775570023,21.693722183221997,19.923829548969685,20.380390170601,18.378867154101343,19.556028574029902,19.968902968334636,20.84458019461608,18.629146975863794,20.407042546003648,19.773083621368748,21.95303850142342,21.628680683425664,20.932967548317993,21.049068495144855,21.23226811987111,20.985509724144393,21.835851309289048,21.50688014844229,22.570737774241355,21.238681462571112,21.71178825479914,20.86177138207335,20.956115495083544,22.284109429985705
O14558,HSPB6,HSPB6_HUMAN,Heat shock protein beta-6,25.772086573297237,26.145837867489593,25.471994465452653,26.021433300227116,25.421860178290324,25.2242793535172,25.223334080514697,25.50393948602368,26.01012772143697,25.73736726336213,25.363644581969265,25.88939073584608,25.37628823737736,26.06431772426898,26.24895885048832,24.93152396643192,25.56548329958005,26.304652622338125,25.78944149988608,25.695445647946393,25.08078337513581,25.55727427412629,25.0256835213755,25.759225373987807,26.233294956197717,26.268591404027536,25.88343562380134,25.27515171722396,26.308839789226276,26.143926012411715,26.081201033114596,25.63169915927551,26.298068747533392,25.977664895423136,25.716647575118,25.2962379065134,25.889766193822915,25.177032174567604
O14561,NDUFAB1,ACPM_HUMAN,"Acyl carrier protein, mitochondrial",21.753998906444934,22.036212503397476,20.702145809307464,21.98374118328511,22.636653002644668,22.345328522089748,21.00739393720287,21.328514141145895,20.838734555397014,20.778338285367784,20.73978392494496,21.89162275950076,21.635633030278523,21.89446242611924,22.216893447975934,21.626408892270145,21.471797924476423,20.68490876981006,21.180095717987545,21.168398363838783,21.560685502206187,21.340719792169832,21.926290728155116,21.853604983840828,21.86728935100063,22.312197328229352,21.11606407980149,21.737750658966704,20.767489621303977,21.31676890388836,21.032997798696965,21.862134896807778,21.546551746892806,21.18898191289938,21.81470846953855,20.881062782420145,21.12195852309989,21.908996681344497
O14562,UBFD1,UBFD1_HUMAN,Ubiquitin domain-containing protein UBFD1,14.097288498045284,13.98222602706805,14.21949141329079,14.023624272495557,13.693218458484486,14.756003225590725,14.221457316928463,14.774907660346146,14.890651688668845,14.047047432991096,14.300183752019773,14.014921830088342,14.526238448874656,13.7942974830616,14.171913563510987,14.180835874388656,13.434551556015322,14.23603584650409,14.098084387980064,13.769920870422084,14.71634656154306,14.200908856659574,14.005873751596813,13.58338233626068,13.974948625245691,14.076642447123138,13.689120039679308,14.81805967264926,13.086038953399974,13.56991888361091,14.015418139909979,14.0425136010773,13.991924799339461,13.605183499530998,14.383894072002082,14.31358892068715,14.421896734016489,13.978745763642477
O14579,COPE,COPE_HUMAN,Coatomer subunit epsilon,13.73327589197531,13.972241329542971,14.0087027087568,14.3527758860409,13.698879554604051,14.500475572177228,15.524478886508902,14.746963691534354,13.837018513722898,13.908141386207394,15.25220298654833,13.769559558421076,14.40158443661788,13.70769625398345,13.720916644608774,13.705792297818665,13.973677825030945,14.893403431899705,14.07862949323691,14.349551168132022,13.63867587386532,14.084554761063451,13.99694793724202,14.03316514012648,12.950600897745172,13.846846089906151,13.303524275303484,14.690037657349484,13.427783629241985,13.2115648692287,13.52511624306194,13.293212236282008,13.522018537878086,13.528772529124277,13.471164369650742,13.622726302538924,13.878826284228236,13.58895401465448
O14618,CCS,CCS_HUMAN,Copper chaperone for superoxide dismutase,18.506085735228268,18.25257813120284,19.870661229102996,19.360010517844152,18.02650549582426,17.767111348012175,19.458434660315575,18.140575723065158,18.75945861547245,18.72891786681446,18.967199853152493,18.895152374198176,17.406358790095922,17.96660076598488,19.188707194905977,19.817880885400964,19.415543024415324,19.44207243074831,20.270978478122775,18.733845489796828,18.76096267119463,19.958653697698132,19.518093396985982,16.839367777732658,18.259571939972663,18.48198563387451,17.456399345949173,19.05496086164352,17.250968748276243,17.922475702393697,17.99394467938618,17.817662002386363,17.319685986306588,17.691920106212045,17.988264024031007,18.392437052457893,17.481079343368034,17.069252624554565
O14653,GOSR2,GOSR2_HUMAN,Golgi SNAP receptor complex member 2,20.33631031488643,21.130188158690135,19.475400793451282,19.434062634685375,19.611897933799945,20.129231615094895,19.110448157282544,19.500640168086484,19.735740744695008,19.539135894830284,18.73765870165189,19.814593231448203,21.19456870301386,19.36989775166688,20.4297861738886,20.01958235626486,19.582091864195707,18.650442616537816,19.694708159588377,19.053599882265196,19.952444353744056,17.6273239807151,19.404293852886237,20.62246233650531,19.957536545599545,20.724886266739976,20.932375867287433,19.683770393590542,19.959720095160556,20.903528295609924,20.543839484095543,19.814598589275832,19.397502479227313,19.630758670626452,20.010516784254182,19.77306720421123,19.593921971043365,20.891223962962467
O14672,ADAM10,ADA10_HUMAN,Disintegrin and metalloproteinase domain-containing protein 10,13.616235542195891,13.856776469062533,14.308753410382524,13.772628915164866,13.564988830215416,13.806190505195946,14.786403823537386,14.363915695189217,13.759086729224043,14.470682900417785,15.276723433066596,13.753975830611376,13.854805656349559,13.14660478919898,13.878329331825693,14.273717289004605,14.6637444805606,14.263207221653955,13.585410244625802,14.080924355448182,13.991315372249087,13.597021318634903,13.896053253859998,13.951371191347668,14.371554151941544,13.790356884414223,12.820371283365262,14.180966257471448,13.477287425945471,13.447166944270355,13.498879083320539,13.330865849139515,11.757465163372096,13.277446483991264,13.170937795103786,13.863262156670798,13.824475104095928,13.349462672669297
O14732,IMPA2,IMPA2_HUMAN,Inositol monophosphatase 2,20.315331183403536,20.87414787969792,19.331109317746826,20.934061158131904,20.818829713288476,20.177924098273593,19.255430065037512,20.23720290172271,21.667779431116607,20.7760118886044,18.182904886898697,20.998061367106533,20.2320072768261,21.078556784557463,18.71537311362654,19.547057671868764,21.360017368542415,18.33896818631162,20.89714774332539,20.73293170734677,20.9368084589573,20.375169321602925,21.36591342254606,20.88715648900655,20.601014454240943,20.548778580047653,21.20260588361552,19.398798601657475,21.72245596186747,21.313472435825528,20.97940303600953,21.179607115031775,20.697683795422417,21.19813283517032,20.63530048072784,21.175131688543097,21.76339705944928,21.46263998664249
O14735,CDIPT,CDIPT_HUMAN,CDP-diacylglycerol--inositol 3-phosphatidyltransferase,17.14016627504602,17.27109593702886,17.213576863962,17.23141115448017,16.25785431010145,17.051933876544016,16.943085753641743,17.22932743906634,17.554300817201423,17.303054099811035,17.499756073808765,17.185808700326724,17.242717000799228,17.187843693799245,17.136294128740623,17.247000005525997,17.178908386465785,18.03376158892841,17.343087723946798,17.681411478236605,16.59213554419654,16.98755545939839,17.169713064845485,17.196365530563316,17.11304578304034,17.162280272510365,17.220162339918907,17.14725619230481,17.26082561505185,17.2381736771589,17.21163615014706,17.21784479446907,17.26253585224644,17.251487795833015,17.143501335142894,17.094983823044352,17.68983235523373,17.155095552433785
O14737,PDCD5,PDCD5_HUMAN,Programmed cell death protein 5,19.71186038840894,19.629799901962738,19.422632509902677,20.12011603216819,20.08556984143171,20.203156825571593,18.624165643001824,20.665301091502208,19.762512486581304,19.405135671995694,19.071875506650805,19.373319365972748,19.644124468476654,19.46012871502817,19.869479442644895,19.73113905681903,19.93435091832383,19.101073157674175,19.414893080569747,19.66420809445517,20.11111197483909,19.73628794836827,19.98736712806849,19.844914130581873,19.82842475975835,19.51181198992253,20.272080329070143,19.56988850425137,20.162155070302337,19.715295924990468,19.831056609217494,19.670642990448105,19.471936065255044,19.830502954724277,19.507789773143653,19.915938143495666,19.92397669582344,19.771541967451626
O14744,PRMT5,ANM5_HUMAN,Protein arginine N-methyltransferase 5,18.811410862801345,19.006218715235356,17.97408986366878,19.411645958325025,19.25607339675491,18.72711305179215,18.337954002123144,19.24367186962806,19.305086533425435,18.980835667973036,18.485001107806912,19.19381428537289,18.738904232951427,19.250552191400633,19.271159674344418,18.755542019450033,19.213138929959445,18.34279430882657,19.496630136049895,18.91613080307835,19.107383267550137,18.677616185321952,19.66014266217608,18.807798279846995,19.123652869569774,19.03152373946962,19.39232616098123,18.324637505136167,19.722254534462333,19.42174119585042,19.20421864797662,19.582612765149342,19.420104535185963,19.51407665627653,19.195735887288365,19.373272799743816,19.367006415826538,19.228010849833304
